Time Snap,Actual Capacity,Entering Fluid temp,Leaving Fluid temp,EVAP PRESS COMP1,EVAP PRESS COMP2,COND REF PRESS COMP1,COND REF PRESS COMP2,OIL Pressure COMP1,OIL Pressure COMP2,DP,COND SAT TEMP COMP 1,COND SAT TEMP COMP 2,EVAP SAT TEMP COM1,EVAP SAT TEMP COM2,EXPV Position COM 1,EXPV Position COM 2,SUCTION TEMP COMP 1,SUCTION TEMP COMP 2,DISCHARGE TEMP COMP 1,DISCHARGE TEMP COMP 2,SUCTION SH    COMP 1,SUCTION SH    COMP 2,DISCH     SH    COMP 1,DISCH    SH    COMP 2
,,,,,,,,,,,,,,3.3,5,56,25.7,8.9,58.9,61.2,,,,
,,,,,,,,,,,,,,3.1,5,57,25.7,9.1,58.9,61.3,,,,
,,,,,,,,,,,,,,,5,58,25.7,9.3,58.9,61.4,,,,
,,,,,,,,,,,,,,,5,58,25.7,9.5,58.9,61.4,,,,
,,,,,,,,,,,,,,,5,58,25.7,9.5,58.9,61.4,,,,
,,,8.9,277.7,242.5,594.6,884,309.4,837.1,0.27,26.5,38.8,7.3,4.4,5,57,25.7,9.4,58.9,61.4,,,,
,,,8.9,277.7,239.1,595.3,887.4,310,839.9,0.27,26.6,38.9,7.3,4.1,5,55,25.7,9,58.9,61.3,,,,
,,,,277.7,236.3,595.3,886.7,310,839.2,0.26,26.6,38.9,7.3,3.8,5,51,25.7,8.6,58.9,61.2,,,,
,,,,277.7,232.2,595.3,884.7,310,837.1,0.26,26.6,38.8,7.3,3.6,5,51,25.7,8.2,58.9,60.9,,,,
,,,,,229.4,596,881.2,310.7,832.3,0.26,26.6,38.7,7.3,3.3,5,43,25.7,8.2,58.9,60.9,,,,
,,,,,229.4,595.3,879.9,310.7,831.6,0.26,26.6,38.7,7.3,3.4,5,43,25.7,7.9,58.9,60.1,,,,
,,,,,,595.3,879.9,310.7,831.6,0.26,26.6,38.7,7.3,3.4,5,43,25.7,7.8,58.9,58.8,,,,
,,,,,,595.3,878.5,310.7,831.6,0.25,26.6,38.7,7.3,3.7,5,44,25.6,7.7,58.9,57.7,,,,
,,,,,,,879.9,310.7,831.6,0.26,26.6,38.7,7.3,3.9,5,44,25.6,7.6,58.9,56.6,,,,
,,,,,,,880.5,310,833.7,0.26,26.6,38.7,7.3,4.3,5,44,25.6,7.3,58.9,56.1,,,,
,,,,,,,,310,834.4,0.26,26.6,38.8,7.3,4.6,5,44,25.6,10.1,58.9,56.1,,,,
,,,,,,,,309.4,838.5,0.26,26.6,38.8,7.3,4.8,5,44,25.6,10.1,58.9,56.3,,,,
,,,,,,,,,838.5,0.26,26.5,38.8,7.4,4.8,5,44,25.6,10.3,58.9,56.9,,,,
,,,,,,,,,807.5,0.26,26.5,37.9,7.4,5.2,5,45,25.6,10.3,61.5,56.9,,,,
,,,,,,,,,,0.26,26.5,40.7,7.2,4.2,5,43,25.6,9.1,61.5,56.9,,,,
,,,,,,,,,,0.26,26.5,41.4,7,3.2,5,43,25.6,8.8,61.5,57.4,,,,
,,,,,,,,,,,26.4,41.6,7,2.7,5,43,25.6,9.3,61.5,54.5,,,,
,,,,,,,,,,,26.4,41.6,7.2,2.7,5,45,25.6,9.8,61.5,55.2,,,,
,,,,,,,,,,,,41.6,7.3,2.7,5,46,25.6,10,61.5,55.2,,,,
,,,,,,,,,,,,41.6,7.3,2.9,5,46,25.6,10,61.5,55.2,,,,
,,,,,,,,,,,,41.6,7.3,2.9,5,47,25.6,10,61.5,55.8,,,,
,,,,,,,,,,,,,7.3,3.4,5,47,25.6,10.2,61.5,56.4,,,,
,,,,,,,,,,,,,7.3,3.7,5,48,25.6,10.3,61.5,57,,,,
,,,,,,,,,,,,,,3.9,5,48,25.6,10.3,61.5,57.4,,,,
,,,,,,,,,,,,,,4.2,5,48,25.6,10.1,61.5,57.8,,,,
,,,,,,,,,,,,,,4.4,5,48,25.6,10.1,61.5,58,,,,
,,,,,,,,,,,,,,,5,50,25.6,9.9,61.5,58.1,,,,
,,,,,,,,,,,,,,,5,51,25.6,9.9,61.5,58.1,,,,
,,,,,,,,,,,,,,,,51,25.6,9.9,61.5,58.3,,,,
,,,,,,,,,,,,,,,,53,25.6,9.9,61.5,58.3,,,,
,,,,,,,,,,,,,,,,,25.6,10.1,61.5,58.9,,,,
,,,,,,,,,,,,,,,,,25.6,10.2,61.5,59.4,,,,
,,,,,,,,,,,,,,,,,25.6,10.2,61.5,59.6,,,,
,,,,,,,,,,,,,,,,,,10.2,61.5,59.6,,,,
,,,,,,,,,,,,,,,,,,10.2,61.5,59.7,,,,
,,,,,,,,,,,,,,,,,,,61.5,59.7,,,,
,,,,,,,,,,,,,,,,,,,,59.5,,,,
,,,,,,,,,,,,,,,,,,,,59.2,,,,
